exp,model_type,target_type,condition,model,context_sents,target_sent,region,surp
def,shuffled,reduced,New_IndefAmbi,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,it was just another day .,in case the manager quit a company began training new staff in several departments .,began training,23.74519157409668
def,shuffled,reduced,New_IndefAmbi,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,it was just another day .,in case the manager quit a company began training new staff in several departments .,began training,22.0039701461792
def,ordered,reduced,New_IndefAmbi,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,it was just another day .,in case the manager quit a company began training new staff in several departments .,began training,25.32776165008545
def,ordered,reduced,New_IndefAmbi,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,it was just another day .,in case the manager quit a company began training new staff in several departments .,began training,23.01903247833252
def,ordered,reduced,New_IndefAmbi,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,it was just another day .,in case the manager quit a company began training new staff in several departments .,began training,25.548316955566406
def,ordered,reduced,New_IndefAmbi,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,it was just another day .,in case the manager quit a company began training new staff in several departments .,began training,23.716538429260254
def,ordered,reduced,New_IndefAmbi,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,it was just another day .,in case the manager quit a company began training new staff in several departments .,began training,25.958036422729492
def,shuffled,reduced,Old_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,a company was hiring on day .,in case the manager quit the company began training new staff in several departments .,began training,23.914880752563477
def,shuffled,reduced,Old_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,a company was hiring on day .,in case the manager quit the company began training new staff in several departments .,began training,23.41415309906006
def,shuffled,reduced,Old_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,a company was hiring on day .,in case the manager quit the company began training new staff in several departments .,began training,24.269174575805664
def,shuffled,reduced,Old_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,a company was hiring on day .,in case the manager quit the company began training new staff in several departments .,began training,25.93600082397461
def,shuffled,reduced,Old_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,a company was hiring on day .,in case the manager quit the company began training new staff in several departments .,began training,22.019376754760742
def,ordered,reduced,Old_DefAmbi,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,a company was hiring on day .,in case the manager quit the company began training new staff in several departments .,began training,24.66576385498047
def,ordered,reduced,Old_DefAmbi,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,a company was hiring on day .,in case the manager quit the company began training new staff in several departments .,began training,20.77988624572754
def,ordered,reduced,Old_DefAmbi,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,a company was hiring on day .,in case the manager quit the company began training new staff in several departments .,began training,25.80688762664795
def,ordered,reduced,Old_DefAmbi,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,a company was hiring on day .,in case the manager quit the company began training new staff in several departments .,began training,25.439627647399902
def,ordered,reduced,Old_DefAmbi,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,a company was hiring on day .,in case the manager quit the company began training new staff in several departments .,began training,24.24876117706299
def,shuffled,reduced,New_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,it was just another day .,in case the manager quit the company began training new staff in several departments .,began training,23.90396213531494
def,shuffled,reduced,New_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,it was just another day .,in case the manager quit the company began training new staff in several departments .,began training,23.412487983703613
def,shuffled,reduced,New_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,it was just another day .,in case the manager quit the company began training new staff in several departments .,began training,24.296698570251465
def,shuffled,reduced,New_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,it was just another day .,in case the manager quit the company began training new staff in several departments .,began training,25.924827575683594
def,shuffled,reduced,New_DefAmbi,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,it was just another day .,in case the manager quit the company began training new staff in several departments .,began training,22.001681327819824
def,ordered,reduced,New_DefAmbi,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,it was just another day .,in case the manager quit the company began training new staff in several departments .,began training,24.699003219604492
def,ordered,reduced,New_DefAmbi,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,it was just another day .,in case the manager quit the company began training new staff in several departments .,began training,20.966415405273438
def,ordered,reduced,New_DefAmbi,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,it was just another day .,in case the manager quit the company began training new staff in several departments .,began training,25.834152221679688
def,ordered,reduced,New_DefAmbi,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,it was just another day .,in case the manager quit the company began training new staff in several departments .,began training,25.463982582092285
def,ordered,reduced,New_DefAmbi,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,it was just another day .,in case the manager quit the company began training new staff in several departments .,began training,24.150550842285156
def,shuffled,unreduced,New_IndefUnambi,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,it was just another day .,"in case the manager quit , a company began training new staff in several departments .",began training,15.540993690490723
def,shuffled,unreduced,New_IndefUnambi,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,it was just another day .,"in case the manager quit , a company began training new staff in several departments .",began training,16.072176456451416
def,shuffled,unreduced,New_IndefUnambi,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,it was just another day .,"in case the manager quit , a company began training new staff in several departments .",began training,17.666179656982422
def,shuffled,unreduced,New_IndefUnambi,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,it was just another day .,"in case the manager quit , a company began training new staff in several departments .",began training,19.272985458374023
def,shuffled,unreduced,New_IndefUnambi,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,it was just another day .,"in case the manager quit , a company began training new staff in several departments .",began training,15.884763240814209
def,ordered,unreduced,New_IndefUnambi,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,it was just another day .,"in case the manager quit , a company began training new staff in several departments .",began training,17.501599311828613
def,ordered,unreduced,New_IndefUnambi,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,it was just another day .,"in case the manager quit , a company began training new staff in several departments .",began training,15.24201488494873
def,ordered,unreduced,New_IndefUnambi,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,it was just another day .,"in case the manager quit , a company began training new staff in several departments .",began training,18.47379446029663
def,ordered,unreduced,New_IndefUnambi,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,it was just another day .,"in case the manager quit , a company began training new staff in several departments .",began training,17.573484420776367
def,ordered,unreduced,New_IndefUnambi,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,it was just another day .,"in case the manager quit , a company began training new staff in several departments .",began training,17.806217193603516
def,shuffled,unreduced,Old_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,a company was hiring on day .,"in case the manager quit , the company began training new staff in several departments .",began training,13.91265869140625
def,shuffled,unreduced,Old_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,a company was hiring on day .,"in case the manager quit , the company began training new staff in several departments .",began training,14.981882095336914
def,shuffled,unreduced,Old_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,a company was hiring on day .,"in case the manager quit , the company began training new staff in several departments .",began training,15.399423122406006
def,shuffled,unreduced,Old_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,a company was hiring on day .,"in case the manager quit , the company began training new staff in several departments .",began training,16.549068450927734
def,shuffled,unreduced,Old_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,a company was hiring on day .,"in case the manager quit , the company began training new staff in several departments .",began training,14.996472358703613
def,ordered,unreduced,Old_DefUnambi,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,a company was hiring on day .,"in case the manager quit , the company began training new staff in several departments .",began training,14.996707916259766
def,ordered,unreduced,Old_DefUnambi,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,a company was hiring on day .,"in case the manager quit , the company began training new staff in several departments .",began training,13.877843379974365
def,ordered,unreduced,Old_DefUnambi,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,a company was hiring on day .,"in case the manager quit , the company began training new staff in several departments .",began training,14.78312635421753
def,ordered,unreduced,Old_DefUnambi,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,a company was hiring on day .,"in case the manager quit , the company began training new staff in several departments .",began training,15.462719917297363
def,ordered,unreduced,Old_DefUnambi,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,a company was hiring on day .,"in case the manager quit , the company began training new staff in several departments .",began training,14.816094875335693
def,shuffled,unreduced,New_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,it was just another day .,"in case the manager quit , the company began training new staff in several departments .",began training,13.908229351043701
def,shuffled,unreduced,New_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,it was just another day .,"in case the manager quit , the company began training new staff in several departments .",began training,14.982536792755127
def,shuffled,unreduced,New_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,it was just another day .,"in case the manager quit , the company began training new staff in several departments .",began training,15.398659706115723
def,shuffled,unreduced,New_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,it was just another day .,"in case the manager quit , the company began training new staff in several departments .",began training,16.551085472106934
def,shuffled,unreduced,New_DefUnambi,models/shuffled/shuffled_LSTM_400_80m_e_14-d0.2.pt,it was just another day .,"in case the manager quit , the company began training new staff in several departments .",began training,15.019572257995605
def,ordered,unreduced,New_DefUnambi,models/ordered/ordered_LSTM_400_80m_a_10-d0.2.pt,it was just another day .,"in case the manager quit , the company began training new staff in several departments .",began training,15.265205383300781
def,ordered,unreduced,New_DefUnambi,models/ordered/ordered_LSTM_400_80m_b_11-d0.2.pt,it was just another day .,"in case the manager quit , the company began training new staff in several departments .",began training,14.390529155731201
def,ordered,unreduced,New_DefUnambi,models/ordered/ordered_LSTM_400_80m_c_12-d0.2.pt,it was just another day .,"in case the manager quit , the company began training new staff in several departments .",began training,14.999788284301758
def,ordered,unreduced,New_DefUnambi,models/ordered/ordered_LSTM_400_80m_d_13-d0.2.pt,it was just another day .,"in case the manager quit , the company began training new staff in several departments .",began training,15.710276126861572
def,ordered,unreduced,New_DefUnambi,models/ordered/ordered_LSTM_400_80m_e_14-d0.2.pt,it was just another day .,"in case the manager quit , the company began training new staff in several departments .",began training,14.971782684326172
def,shuffled,reduced,New_IndefAmbi,models/shuffled/shuffled_LSTM_400_80m_a_10-d0.2.pt,it was just another day .,as the customer paid a waitress could see how large the tip was .,could see,17.71405553817749
def,shuffled,reduced,New_IndefAmbi,models/shuffled/shuffled_LSTM_400_80m_b_11-d0.2.pt,it was just another day .,as the customer paid a waitress could see how large the tip was .,could see,21.454843521118164
def,shuffled,reduced,New_IndefAmbi,models/shuffled/shuffled_LSTM_400_80m_c_12-d0.2.pt,it was just another day .,as the customer paid a waitress could see how large the tip was .,could see,18.929382801055908
def,shuffled,reduced,New_IndefAmbi,models/shuffled/shuffled_LSTM_400_80m_d_13-d0.2.pt,it was just another day .,as the customer paid a waitress could see how large the tip was .,could see,19.5263614654541
